Sample Name,Raman peak area of blanks,Total blank1 RU,Total Blank2 RU,Total sample RU after blank subtraction,Position in final database,M:C,BIX,HIX,FI,Ultra Violet Humic-like,Marine Humic-like,Visible Humic-like,Tryptophan-like,Tyrosine-like,Phenylalanine-like,Fulvic Acid-like,Optical Brighteners,Diesel Band II,Petroleum-like,Lignin-like,PARAFAC1,PARAFAC2,PARAFAC3,PARAFAC4,PARAFAC5,PARAFAC6
CPit_I_3_31_0100,36747.54207415,73.9764306237252,74.6548696384382,27.1550701429349,203,1.18328514471413,0.80766836698196,0.678950844387207,1.59334589988318,0.0106649994756332,0.0127744312415796,0.01079573363922,0.0172533416706509,0.0558993233235745,0,0.00528388655607314,0.00866449465289413,0.00432404258859919,0.0106923127039817,0.00784574835388743,0.0210793097347119,0.0158119981547264,0.0242798175382305,0.0174653492494478,0.00910014512024829,0.0432710110633125
V04_L_N_3_21_2000,36747.54207415,73.9764306237252,74.6548696384382,18.2039247716108,204,1.19503117452748,0.70612432393048,0.889436800947161,1.81984285090537,0.00721143769362371,0.00834312656597003,0.00698151374106948,0,0.0238224043668963,0.0121393541121839,0.00366341812538515,0.00602618485223982,0.00248626742450053,0.00636749420822906,0,0.0128900732455605,0.000138439420538301,0.00748906017221175,0,0.00678405930070012,0.0185984464785308
V09_H_N_3_22_0200,36747.54207415,73.9764306237252,74.6548696384382,27.6164848085411,205,1.10025533377194,0.771292794735006,0.485238858775816,1.76357135851955,0.00686734152090126,0.00803009879132741,0.00729839569493229,0.00152562702705068,0.0502108513078161,0.0278914958328637,0.0031379567210541,0.00592373761413238,0.002363964185787,0.00632311230095469,0,0.0120451551390333,0.00337323611987427,0.0153332792368848,0,0.00581739560289201,0.0351010836503097
CPIT_3_29_0700,36747.54207415,73.9764306237252,74.6548696384382,37.4251881151833,206,1.15261036655515,0.901030393639709,0.879281225614836,1.60866327705617,0.0161338877526797,0.0196572374888597,0.0170545381676637,0.0264620043404536,0.0288612284883336,0.0123760112967707,0.0082759924531728,0.0156983667782257,0.00616562535796562,0.0177110099777216,0.0187039544880027,0.0331131047361116,0.0224578393831814,0.0436330741152129,0.0159119210728299,0.0162769789491515,0.0181381517293533
V16_L_D_3_21_0800,36747.54207415,73.9764306237252,74.6548696384382,16.2585539568044,207,1.37598056021066,0.696580719548392,0.841540979769309,1.84327994935268,0.00571134378651907,0.00685404137359472,0.0049812050924218,0,0.0241687865510881,0.0117849485574072,0.00269409122756327,0.00396617191029747,0.00200826237480434,0.00592820768728816,0,0.00935971575589908,0,0,0,0.00504631561477441,0.0148210994578038
C02_H_N_3_31_0100,36581.9253304502,74.9928533913206,77.4190581764742,40.6542352079572,208,1.18609963581073,0.934818100486661,1.00257349192416,1.55934708188843,0.0174784865116558,0.0207234191375184,0.0174719041401217,0.0318232938832011,0.0428926008868812,0.0138174450556604,0.00863874481926244,0.0143243682493388,0.00648493033364459,0.0177034448965448,0.0298885173482098,0.035757980683388,0.0232027291142171,0.0362558776603712,0.0339686901439042,0.0156879775145986,0.0360495408519027
V08_L_D_3_21_08000,36581.9253304502,74.9928533913206,77.4190581764742,21.9724864585855,209,1.06816313110938,0.594221536639435,0.709079444333957,1.8150084451583,0.00778253743229654,0.00801509487719491,0.00750362434703257,0,0.0414810699420343,0.0135947510780904,0.00375236128980697,0.00627587589049287,0.00298485769176961,0.00806379538114248,0.00240709641067316,0.0132445201770523,0.00128460753890658,0.00739233277710618,0,0.00730232370826785,0.0196612932860868
V15_H_N_3_22_0200,36581.9253304502,74.9928533913206,77.4190581764742,20.4086993180997,210,1.06550803231801,0.693164014270874,0.262398929406387,1.72792059399904,0.00630003310040794,0.00671261398620965,0.00629991870789224,0.00682773085750004,0.0535082176198886,0.0274892031880163,0.00342053194935074,0.00549722646357453,0.00290514550216274,0.00741311894533602,0,0.00860849479995438,0.00720939769259375,0.0200720134853408,0,0.00499512790218555,0.0498421844294155
V10_L_N_3_21_2000,36581.9253304502,74.9928533913206,77.4190581764742,37.7815723436888,211,2.09539830731245,1.43675368886862,0.333124562761836,1.67242902044952,0.0092812753394033,0.0147093592217282,0.00701983922120962,0.0958566592100696,0.0440206284974081,0.0287032214389955,0.0037513098038877,0.00650146066376489,0.00332041239652408,0.00837777589052411,0.146556382664195,0.0165775784730968,0.0249187431986281,0.063779244133422,0.337488481382409,0.00712098633932556,0.0139478191446024
C06_L_N_3_30_1900,36581.9253304502,74.9928533913206,77.4190581764742,44.4586538060808,212,1.65156920572349,1.35039754170101,0.605553439356678,1.61354785642991,0.0134638252146852,0.0190094946265856,0.0115099594741222,0.0948351548795795,0.055814414562225,0.0250371945706394,0.00525959204225904,0.00929380920854056,0.00417593288262045,0.0142078629565659,0.159569645673297,0.036642659427808,0.046717773957264,0.071577064307859,0.161529235415461,0.00879058908961198,0.0292636614367832
C01_L_N_3_30_1900,36581.9253304502,74.9928533913206,77.4190581764742,66.807863121396,213,1.25401460832062,0.8913573727452,0.894161615296896,1.59204928593756,0.0309805864066246,0.0355480217655053,0.0283473745278864,0.12403210752664,0.0842758722902141,0.0354471123993885,0.0142866659467151,0.022865635875109,0.011172886471559,0.0323814353437864,0.095375838119542,0.0572995138868177,0.0771347339365837,0.0849359135261373,0.118841429638881,0.027720809026132,0.0520068730746276
V20_L_N_3_21_2000,36581.9253304502,74.9928533913206,77.4190581764742,27.552919207473,214,1.17742417805092,1.00599686804756,0.72865102048624,1.51320979035327,0.00954652741591814,0.0112118365497089,0.00952234271957003,0.0326853624754211,0.035196397615916,0,0.00442156576924507,0.00757973087634248,0.00352073709715608,0.0100509041562395,0.0324243083073319,0.0185474083269434,0.0219640009418932,0.0318209234823887,0.0286066263479745,0.00868345590945516,0.016509731818064
C12_H_N_3_31_0100,35718.2243020978,79.291125488543,64.9695086641763,58.004076152454,215,1.15319623508504,0.856655146035937,0.727587090418244,1.6482013675394,0.0154000748255612,0.0179038844830392,0.0155254447927667,0.0813858750780349,0.0610760003732886,0.0157996765098819,0.00707279613020944,0.0130406378362117,0.00535189513145947,0.017510996583705,0.0225988712341553,0.0337327256475413,0.0622564474463166,0.0586181375812175,0.0231667561248497,0.0133436399968703,0.0401695276712897
V18_L_N_3_21_2000,35718.2243020978,79.291125488543,64.9695086641763,24.8146251310622,216,1.14333333539756,0.678767553887576,1.433451418854,1.59297970474675,0.0103291358319921,0.0115459865410193,0.0100985304841169,0.000350731412652707,0.0222069922180316,0.00447213050755958,0.00502663555599508,0.00881473376225467,0.00371563895243212,0.00958278681877185,0,0.016190558934863,0.004645997996986,0.00780517623403923,0,0.0106737038642695,0.0135821335369592
C_SeepF_3_30_1900,35718.2243020978,79.291125488543,64.9695086641763,99.7493471012574,217,2.78095309936329,0.941677398364169,1.18590429187361,1.52845447137197,0.0569792088329602,0.111700733532819,0.040166349284493,0.0967207343126364,0.104534609913451,0.0170411886474684,0.0167800192360864,0.0288102365781304,0.0128324606894962,0.0391500487882676,0.0594207700441427,0.158494323439209,0.0706944802762599,0.0826953265723338,0.0942678770236766,0.0261547126665491,0.0542816237736195
C08_H_N_3_31_0100,35718.2243020978,79.291125488543,64.9695086641763,55.2553680677771,218,1.11589553587825,0.771075936583933,1.44363399148221,1.50181207923265,0.0247593588167894,0.0271072139742436,0.0242918921195516,0.0367385877804479,0.0446375311624196,0.012641803003185,0.0117609006330958,0.0201033132741233,0.00838379669329174,0.0261958333628847,0.0211771553441464,0.0523082069569211,0.0268243974737881,0.0413445833464544,0.0302170470849381,0.0233760556140295,0.0387740781928401
C10_L_N_3_30_1900,35718.2243020978,79.291125488543,64.9695086641763,68.3102361479011,219,1.13843450017578,0.876775337352852,1.09246655236124,1.64704008587794,0.0231237917578031,0.0269036884055888,0.0236321794547115,0.0651941949538226,0.0814124714582257,0.0222275150470732,0.0109961092031308,0.0193946570538581,0.00759960625151318,0.0269458703329661,0.0508187500094136,0.0493152453162063,0.0479838509743795,0.0544227982100249,0.0538294219601164,0.0215239337689623,0.0470262626085399
