Unique_id,Site,Year,TimePeriod,dN15,Percent_N,Percent_C,C_to_N_ratio,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Date,Time,Latitude,Longitude,Distance_to_crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,Microbial_PCoA_Axis1,Microbial_Species_Richness,Microbial_Evenness,Ultra.Violet.Humic.like,Tyrosine.like,Visible.Humic.like,Marine.Humic.like,Tryptophan.like,Lignin.like,M.C,HIX,BIX,FI
id_111,41,2016,2016-May,3.66,0.5,NA,NA,NA,NA,NA,NA,NA,NA,-17.57019438,-149.7873946,158.87,560.67,286.59,186.46,1577.78,Afareaitu,SE,Reef crest,Haumi,,,,,,,,,,,,,
id_112,41,2016,2016-January,3,0.42,NA,NA,NA,NA,NA,NA,NA,NA,-17.57019438,-149.7873946,158.87,560.67,286.59,186.46,1577.78,Afareaitu,SE,Reef crest,Haumi,,,,,,,,,,,,,
id_113,42,2016,2016-July,4.86,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.56927254,-149.7896573,410.72,323.84,447.09,50.95,1508.11,Afareaitu,SE,Mid lagoon,Haumi,,,,,,,,,,,,,
id_114,42,2016,2016-May,3.07,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.56927254,-149.7896573,410.72,323.84,447.09,50.95,1508.11,Afareaitu,SE,Mid lagoon,Haumi,,,,,,,,,,,,,
id_115,43,2016,2016-July,4.63,0.46,NA,NA,NA,NA,NA,NA,NA,NA,-17.56248479,-149.7830339,142.29,725.56,616.58,321.63,966.93,Afareaitu,SE,Reef crest,Haumi,,,,,,,,,,,,,
id_116,43,2016,2016-May,3.21,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.56248479,-149.7830339,142.29,725.56,616.58,321.63,966.93,Afareaitu,SE,Reef crest,Haumi,,,,,,,,,,,,,
id_117,43,2016,2016-January,2.81,0.38,NA,NA,NA,NA,NA,NA,NA,NA,-17.56248479,-149.7830339,142.29,725.56,616.58,321.63,966.93,Afareaitu,SE,Reef crest,Haumi,,,,,,,,,,,,,
id_118,44,2016,2016-July,4.38,0.31,NA,NA,NA,NA,NA,NA,NA,NA,-17.56150126,-149.7854925,415.85,462.78,654.28,63.36,725.67,Afareaitu,SE,Mid lagoon,Haumi,,,,,,,,,,,,,
id_119,44,2016,2016-May,3.7,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.56150126,-149.7854925,415.85,462.78,654.28,63.36,725.67,Afareaitu,SE,Mid lagoon,Haumi,,,,,,,,,,,,,
id_120,44,2016,2016-January,2.5,0.38,NA,NA,NA,NA,NA,NA,NA,NA,-17.56150126,-149.7854925,415.85,462.78,654.28,63.36,725.67,Afareaitu,SE,Mid lagoon,Haumi,,,,,,,,,,,,,
id_121,45,2016,2016-July,5.06,0.41,NA,NA,NA,NA,NA,NA,NA,NA,-17.56024699,-149.7891006,792.25,58.15,962.07,10.49,502.16,Afareaitu,SE,Fringing reef,Haumi,,,,,,,,,,,,,
id_122,45,2016,2016-May,4.23,0.63,NA,NA,NA,NA,NA,NA,NA,NA,-17.56024699,-149.7891006,792.25,58.15,962.07,10.49,502.16,Afareaitu,SE,Fringing reef,Haumi,,,,,,,,,,,,,
id_123,45,2016,2016-January,3.27,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.56024699,-149.7891006,792.25,58.15,962.07,10.49,502.16,Afareaitu,SE,Fringing reef,Haumi,,,,,,,,,,,,,
id_124,46,2016,2016-July,4.83,0.36,NA,NA,NA,NA,NA,NA,NA,NA,-17.55798848,-149.7809429,270.05,828.24,81.8,20.75,889.08,Afareaitu,SE,Reef pass,Haumi,,,,,,,,,,,,,
id_125,46,2016,2016-May,3.8,0.61,NA,NA,NA,NA,NA,NA,NA,NA,-17.55798848,-149.7809429,270.05,828.24,81.8,20.75,889.08,Afareaitu,SE,Reef pass,Haumi,,,,,,,,,,,,,
id_126,46,2016,2016-January,3.11,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.55798848,-149.7809429,270.05,828.24,81.8,20.75,889.08,Afareaitu,SE,Reef pass,Haumi,,,,,,,,,,,,,
id_127,47,2016,2016-July,8.55,0.41,NA,NA,NA,NA,NA,NA,NA,NA,-17.59313297,-149.8546619,185.33,905.3,841.61,182.05,905.3,Vai'anae/Atiha,SW,Reef crest,Vaianae,,,,,,,,,,,,,
id_128,47,2016,2016-May,3.48,0.56,NA,NA,NA,NA,NA,NA,NA,NA,-17.59313297,-149.8546619,185.33,905.3,841.61,182.05,905.3,Vai'anae/Atiha,SW,Reef crest,Vaianae,,,,,,,,,,,,,
id_129,47,2016,2016-January,2.47,0.36,NA,NA,NA,NA,NA,NA,NA,NA,-17.59313297,-149.8546619,185.33,905.3,841.61,182.05,905.3,Vai'anae/Atiha,SW,Reef crest,Vaianae,,,,,,,,,,,,,
id_130,48,2016,2016-July,5.08,0.35,NA,NA,NA,NA,NA,NA,NA,NA,-17.59491873,-149.8171821,128.75,346.82,2717.7,427.58,784.59,Ma'atea,SW,Fringing reef,Maatea,,,,,,,,,,,,,
id_131,48,2016,2016-May,3.44,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.59491873,-149.8171821,128.75,346.82,2717.7,427.58,784.59,Ma'atea,SW,Fringing reef,Maatea,,,,,,,,,,,,,
id_132,48,2016,2016-January,2.59,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.59491873,-149.8171821,128.75,346.82,2717.7,427.58,784.59,Ma'atea,SW,Fringing reef,Maatea,,,,,,,,,,,,,
id_133,49,2016,2016-July,4.99,0.35,NA,NA,NA,NA,NA,NA,NA,NA,-17.57717782,-149.8610173,1231.63,91.75,1836.86,222.89,1030.01,Vai'anae/Atiha,SW,Fringing reef,Vaianae,,,,,,,,,,,,,
id_134,50,2016,2016-July,4.72,0.32,NA,NA,NA,NA,NA,NA,NA,NA,-17.60194159,-149.8021502,211.9,1257.27,3234.36,669.18,1257.27,Ma'atea,SW,Reef crest,Maatea,,,,,,,,,,,,,
id_135,50,2016,2016-May,3.87,0.54,NA,NA,NA,NA,NA,NA,NA,NA,-17.60194159,-149.8021502,211.9,1257.27,3234.36,669.18,1257.27,Ma'atea,SW,Reef crest,Maatea,,,,,,,,,,,,,
id_136,50,2016,2016-January,3.5,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.60194159,-149.8021502,211.9,1257.27,3234.36,669.18,1257.27,Ma'atea,SW,Reef crest,Maatea,,,,,,,,,,,,,
id_137,51,2016,2016-July,5.06,0.7,NA,NA,NA,NA,NA,NA,NA,NA,-17.55479179,-149.7891155,1180.53,76.43,1010.89,36.81,76.43,Afareaitu,SE,Bay,Haumi,,,,,,,,,,,,,
id_138,51,2016,2016-May,4.28,0.71,NA,NA,NA,NA,NA,NA,NA,NA,-17.55479179,-149.7891155,1180.53,76.43,1010.89,36.81,76.43,Afareaitu,SE,Bay,Haumi,,,,,,,,,,,,,
id_139,51,2016,2016-January,4.23,0.63,NA,NA,NA,NA,NA,NA,NA,NA,-17.55479179,-149.7891155,1180.53,76.43,1010.89,36.81,76.43,Afareaitu,SE,Bay,Haumi,,,,,,,,,,,,,
id_140,52,2016,2016-July,4.84,0.61,NA,NA,NA,NA,NA,NA,NA,NA,-17.54829758,-149.780663,826.05,158.27,703.99,21.58,158.27,Afareaitu,SE,Fringing reef,Farehau,,,,,,,,,,,,,
id_141,52,2016,2016-May,4.24,0.66,NA,NA,NA,NA,NA,NA,NA,NA,-17.54829758,-149.780663,826.05,158.27,703.99,21.58,158.27,Afareaitu,SE,Fringing reef,Farehau,,,,,,,,,,,,,
id_142,52,2016,2016-January,3.33,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.54829758,-149.780663,826.05,158.27,703.99,21.58,158.27,Afareaitu,SE,Fringing reef,Farehau,,,,,,,,,,,,,
id_143,53,2016,2016-July,5.13,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.54553717,-149.7782538,746.75,75.65,891.24,24,713.59,Afareaitu,SE,Fringing reef,Farehau,,,,,,,,,,,,,
id_144,53,2016,2016-May,4.13,0.61,NA,NA,NA,NA,NA,NA,NA,NA,-17.54553717,-149.7782538,746.75,75.65,891.24,24,713.59,Afareaitu,SE,Fringing reef,Farehau,,,,,,,,,,,,,
id_145,53,2016,2016-January,2.61,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.54553717,-149.7782538,746.75,75.65,891.24,24,713.59,Afareaitu,SE,Fringing reef,Farehau,,,,,,,,,,,,,
id_146,54,2016,2016-May,4.22,0.57,NA,NA,NA,NA,NA,NA,NA,NA,-17.54048841,-149.773951,786.2,86.26,1524.43,12.37,1514.31,Afareaitu,SE,Fringing reef,Farehau,,,,,,,,,,,,,
id_147,54,2016,2016-January,3.26,0.41,NA,NA,NA,NA,NA,NA,NA,NA,-17.54048841,-149.773951,786.2,86.26,1524.43,12.37,1514.31,Afareaitu,SE,Fringing reef,Farehau,,,,,,,,,,,,,
id_148,55,2016,2016-May,4.15,0.59,NA,NA,NA,NA,NA,NA,NA,NA,-17.5438892,-149.7747479,591.07,58.68,1139.2,12.79,1142.44,Afareaitu,SE,Fringing reef,Farehau,,,,,,,,,,,,,
id_149,55,2016,2016-January,2.86,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.5438892,-149.7747479,591.07,58.68,1139.2,12.79,1142.44,Afareaitu,SE,Fringing reef,Farehau,,,,,,,,,,,,,
id_150,56,2016,2016-July,4.26,0.32,NA,NA,NA,NA,NA,NA,NA,NA,-17.54065563,-149.7703816,502.09,380.81,1612.56,278.65,1731.75,Afareaitu,SE,Mid lagoon,Farehau,,,,,,,,,,,,,
id_151,56,2016,2016-May,3.52,0.46,NA,NA,NA,NA,NA,NA,NA,NA,-17.54065563,-149.7703816,502.09,380.81,1612.56,278.65,1731.75,Afareaitu,SE,Mid lagoon,Farehau,,,,,,,,,,,,,
id_152,56,2016,2016-January,2.55,0.38,NA,NA,NA,NA,NA,NA,NA,NA,-17.54065563,-149.7703816,502.09,380.81,1612.56,278.65,1731.75,Afareaitu,SE,Mid lagoon,Farehau,,,,,,,,,,,,,
id_153,57,2016,2016-July,4.88,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.54170898,-149.7665665,147.79,790.24,1828.6,855.71,2017.57,Afareaitu,SE,Reef crest,Farehau,,,,,,,,,,,,,
id_154,57,2016,2016-May,3.89,0.53,NA,NA,NA,NA,NA,NA,NA,NA,-17.54170898,-149.7665665,147.79,790.24,1828.6,855.71,2017.57,Afareaitu,SE,Reef crest,Farehau,,,,,,,,,,,,,
id_155,57,2016,2016-January,2.92,0.36,NA,NA,NA,NA,NA,NA,NA,NA,-17.54170898,-149.7665665,147.79,790.24,1828.6,855.71,2017.57,Afareaitu,SE,Reef crest,Farehau,,,,,,,,,,,,,
id_156,58,2016,2016-July,4.63,0.34,NA,NA,NA,NA,NA,NA,NA,NA,-17.54808988,-149.7732428,175.48,520.22,734.88,332.01,1154.39,Afareaitu,SE,Reef crest,Farehau,,,,,,,,,,,,,
id_157,58,2016,2016-May,2.7,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.54808988,-149.7732428,175.48,520.22,734.88,332.01,1154.39,Afareaitu,SE,Reef crest,Farehau,,,,,,,,,,,,,
id_158,58,2016,2016-January,2.53,0.34,NA,NA,NA,NA,NA,NA,NA,NA,-17.54808988,-149.7732428,175.48,520.22,734.88,332.01,1154.39,Afareaitu,SE,Reef crest,Farehau,,,,,,,,,,,,,
id_159,59,2016,2016-July,4.51,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.54354672,-149.7706065,302.74,441.53,1323.71,237.36,1552.66,Afareaitu,SE,Reef crest,Farehau,,,,,,,,,,,,,
id_160,59,2016,2016-May,2.22,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.54354672,-149.7706065,302.74,441.53,1323.71,237.36,1552.66,Afareaitu,SE,Reef crest,Farehau,,,,,,,,,,,,,
id_161,59,2016,2016-January,3.05,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.54354672,-149.7706065,302.74,441.53,1323.71,237.36,1552.66,Afareaitu,SE,Reef crest,Farehau,,,,,,,,,,,,,
id_162,60,2016,2016-July,4.94,0.42,NA,NA,NA,NA,NA,NA,NA,NA,-17.55227462,-149.7773983,328.61,700.53,184.94,32.56,844.67,Afareaitu,SE,Reef pass,Farehau,,,,,,,,,,,,,
id_163,60,2016,2016-May,3.32,0.6,NA,NA,NA,NA,NA,NA,NA,NA,-17.55227462,-149.7773983,328.61,700.53,184.94,32.56,844.67,Afareaitu,SE,Reef pass,Farehau,,,,,,,,,,,,,
id_164,60,2016,2016-January,3.77,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.55227462,-149.7773983,328.61,700.53,184.94,32.56,844.67,Afareaitu,SE,Reef pass,Farehau,,,,,,,,,,,,,
id_165,61,2016,2016-July,4.91,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.5352866,-149.7726642,1133.76,63.21,1503.91,136,1313,Vai'are,SE,Fringing reef,Farehau,,,,,,,,,,,,,
id_166,61,2016,2016-May,2.9,0.52,NA,NA,NA,NA,NA,NA,NA,NA,-17.5352866,-149.7726642,1133.76,63.21,1503.91,136,1313,Vai'are,SE,Fringing reef,Farehau,,,,,,,,,,,,,
id_167,61,2016,2016-January,3.38,0.46,NA,NA,NA,NA,NA,NA,NA,NA,-17.5352866,-149.7726642,1133.76,63.21,1503.91,136,1313,Vai'are,SE,Fringing reef,Farehau,,,,,,,,,,,,,
id_168,62,2016,2016-July,4.6,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.53598314,-149.7679931,645.68,550.59,1325.37,310.97,1580.7,Vai'are,SE,Mid lagoon,Farehau,,,,,,,,,,,,,
id_169,62,2016,2016-May,2.33,0.54,NA,NA,NA,NA,NA,NA,NA,NA,-17.53598314,-149.7679931,645.68,550.59,1325.37,310.97,1580.7,Vai'are,SE,Mid lagoon,Farehau,,,,,,,,,,,,,
id_170,62,2016,2016-January,3.13,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.53598314,-149.7679931,645.68,550.59,1325.37,310.97,1580.7,Vai'are,SE,Mid lagoon,Farehau,,,,,,,,,,,,,
id_171,63,2016,2016-July,4.58,0.35,NA,NA,NA,NA,NA,NA,NA,NA,-17.53573436,-149.7629378,161.5,1077.42,1210.08,801.16,1931.53,Vai'are,SE,Reef crest,Farehau,,,,,,,,,,,,,
id_172,63,2016,2016-May,2.47,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.53573436,-149.7629378,161.5,1077.42,1210.08,801.16,1931.53,Vai'are,SE,Reef crest,Farehau,,,,,,,,,,,,,
id_173,63,2016,2016-January,2.77,0.34,NA,NA,NA,NA,NA,NA,NA,NA,-17.53573436,-149.7629378,161.5,1077.42,1210.08,801.16,1931.53,Vai'are,SE,Reef crest,Farehau,,,,,,,,,,,,,
id_174,64,2016,2016-July,4.32,0.38,NA,NA,NA,NA,NA,NA,NA,NA,-17.52938876,-149.7673331,477.45,642,620.65,104.41,1153.49,Vai'are,SE,Mid lagoon,Farehau,,,,,,,,,,,,,
id_175,64,2016,2016-May,2.47,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.52938876,-149.7673331,477.45,642,620.65,104.41,1153.49,Vai'are,SE,Mid lagoon,Farehau,,,,,,,,,,,,,
id_176,64,2016,2016-January,2.49,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.52938876,-149.7673331,477.45,642,620.65,104.41,1153.49,Vai'are,SE,Mid lagoon,Farehau,,,,,,,,,,,,,
id_177,65,2016,2016-July,4.59,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.52484376,-149.7649524,318.12,1139.97,114.17,34.6,1265.84,Vai'are,SE,Reef pass,Farehau,,,,,,,,,,,,,
id_178,65,2016,2016-May,2.91,0.52,NA,NA,NA,NA,NA,NA,NA,NA,-17.52484376,-149.7649524,318.12,1139.97,114.17,34.6,1265.84,Vai'are,SE,Reef pass,Farehau,,,,,,,,,,,,,
id_179,65,2016,2016-January,2.37,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.52484376,-149.7649524,318.12,1139.97,114.17,34.6,1265.84,Vai'are,SE,Reef pass,Farehau,,,,,,,,,,,,,
id_180,66,2016,2016-July,4.84,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.52840162,-149.773503,1146.76,120.82,1093.39,22.11,586.52,Vai'are,SE,Fringing reef,Farehau,,,,,,,,,,,,,
id_181,66,2016,2016-May,3.76,0.55,NA,NA,NA,NA,NA,NA,NA,NA,-17.52840162,-149.773503,1146.76,120.82,1093.39,22.11,586.52,Vai'are,SE,Fringing reef,Farehau,,,,,,,,,,,,,
id_182,66,2016,2016-January,3.18,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.52840162,-149.773503,1146.76,120.82,1093.39,22.11,586.52,Vai'are,SE,Fringing reef,Farehau,,,,,,,,,,,,,
id_183,67,2016,2016-July,6.22,0.61,NA,NA,NA,NA,NA,NA,NA,NA,-17.5226684,-149.7793687,1748.73,119.77,1603.81,11.56,119.77,Vai'are,SE,Bay,Farehau,,,,,,,,,,,,,
id_184,67,2016,2016-May,4.99,0.66,NA,NA,NA,NA,NA,NA,NA,NA,-17.5226684,-149.7793687,1748.73,119.77,1603.81,11.56,119.77,Vai'are,SE,Bay,Farehau,,,,,,,,,,,,,
id_185,67,2016,2016-January,4.62,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.5226684,-149.7793687,1748.73,119.77,1603.81,11.56,119.77,Vai'are,SE,Bay,Farehau,,,,,,,,,,,,,
id_186,68,2016,2016-July,4.72,0.61,NA,NA,NA,NA,NA,NA,NA,NA,-17.52006574,-149.7738316,1147.06,100.21,1043.91,17.66,201.15,Vai'are,SE,Fringing reef,Teavaro,,,,,,,,,,,,,
id_187,68,2016,2016-May,3.88,0.63,NA,NA,NA,NA,NA,NA,NA,NA,-17.52006574,-149.7738316,1147.06,100.21,1043.91,17.66,201.15,Vai'are,SE,Fringing reef,Teavaro,,,,,,,,,,,,,
id_188,68,2016,2016-January,3.4,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.52006574,-149.7738316,1147.06,100.21,1043.91,17.66,201.15,Vai'are,SE,Fringing reef,Teavaro,,,,,,,,,,,,,
id_189,69,2016,2016-July,4.97,0.56,NA,NA,NA,NA,NA,NA,NA,NA,-17.51597897,-149.7687791,636.82,188.19,836.6,18.23,910.56,Vai'are,SE,Fringing reef,Teavaro,,,,,,,,,,,,,
id_190,69,2016,2016-May,4.34,0.6,NA,NA,NA,NA,NA,NA,NA,NA,-17.51597897,-149.7687791,636.82,188.19,836.6,18.23,910.56,Vai'are,SE,Fringing reef,Teavaro,,,,,,,,,,,,,
id_191,69,2016,2016-January,2.98,0.42,NA,NA,NA,NA,NA,NA,NA,NA,-17.51597897,-149.7687791,636.82,188.19,836.6,18.23,910.56,Vai'are,SE,Fringing reef,Teavaro,,,,,,,,,,,,,
id_192,70,2016,2016-July,4.57,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.51029755,-149.7665881,516.91,250.59,1324.25,25.57,1553.77,Vai'are,SE,Fringing reef,Teavaro,,,,,,,,,,,,,
id_193,70,2016,2016-May,3.8,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.51029755,-149.7665881,516.91,250.59,1324.25,25.57,1553.77,Vai'are,SE,Fringing reef,Teavaro,,,,,,,,,,,,,
id_194,70,2016,2016-January,3.54,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.51029755,-149.7665881,516.91,250.59,1324.25,25.57,1553.77,Vai'are,SE,Fringing reef,Teavaro,,,,,,,,,,,,,
id_195,71,2016,2016-July,4.3,0.35,NA,NA,NA,NA,NA,NA,NA,NA,-17.51072251,-149.7630267,138.16,627.72,1265.37,156.91,1739.23,Vai'are,SE,Reef crest,Teavaro,,,,,,,,,,,,,
id_196,71,2016,2016-May,3.03,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.51072251,-149.7630267,138.16,627.72,1265.37,156.91,1739.23,Vai'are,SE,Reef crest,Teavaro,,,,,,,,,,,,,
id_197,71,2016,2016-January,3.16,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.51072251,-149.7630267,138.16,627.72,1265.37,156.91,1739.23,Vai'are,SE,Reef crest,Teavaro,,,,,,,,,,,,,
id_198,72,2016,2016-July,4.64,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.52172509,-149.7643641,167.57,888.8,44.55,43.43,1245.34,Vai'are,SE,Reef pass,Teavaro,,,,,,,,,,,,,
id_199,72,2016,2016-May,3.43,0.56,NA,NA,NA,NA,NA,NA,NA,NA,-17.52172509,-149.7643641,167.57,888.8,44.55,43.43,1245.34,Vai'are,SE,Reef pass,Teavaro,,,,,,,,,,,,,
id_200,73,2016,2016-July,4.33,0.41,NA,NA,NA,NA,NA,NA,NA,NA,-17.51638885,-149.7642064,158.59,564.67,628.61,147.29,1304,Vai'are,SE,Reef crest,Teavaro,,,,,,,,,,,,,
id_201,73,2016,2016-May,3.24,0.46,NA,NA,NA,NA,NA,NA,NA,NA,-17.51638885,-149.7642064,158.59,564.67,628.61,147.29,1304,Vai'are,SE,Reef crest,Teavaro,,,,,,,,,,,,,
id_202,73,2016,2016-January,2.82,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.51638885,-149.7642064,158.59,564.67,628.61,147.29,1304,Vai'are,SE,Reef crest,Teavaro,,,,,,,,,,,,,
id_203,74,2016,2016-July,4.11,0.38,NA,NA,NA,NA,NA,NA,NA,NA,-17.50532775,-149.7609331,111.74,538.62,1883.09,405.67,2312.16,Vai'are,SE,Reef crest,Teavaro,,,,,,,,,,,,,
id_204,74,2016,2016-May,3.15,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.50532775,-149.7609331,111.74,538.62,1883.09,405.67,2312.16,Vai'are,SE,Reef crest,Teavaro,,,,,,,,,,,,,
id_205,74,2016,2016-January,3.06,0.37,NA,NA,NA,NA,NA,NA,NA,NA,-17.50532775,-149.7609331,111.74,538.62,1883.09,405.67,2312.16,Vai'are,SE,Reef crest,Teavaro,,,,,,,,,,,,,
id_206,75,2016,2016-May,3.7,0.54,NA,NA,NA,NA,NA,NA,NA,NA,-17.50326782,-149.7645343,565.09,101.47,2081.07,519.86,2316.62,Vai'are,SE,Fringing reef,Teavaro,,,,,,,,,,,,,
id_207,75,2016,2016-January,3.5,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.50326782,-149.7645343,565.09,101.47,2081.07,519.86,2316.62,Vai'are,SE,Fringing reef,Teavaro,,,,,,,,,,,,,
id_208,76,2016,2016-July,3.84,0.33,NA,NA,NA,NA,NA,NA,NA,NA,-17.50094125,-149.7627215,525.28,158.19,2348.37,802.45,2626.16,Vai'are,SE,Fringing reef,Teavaro,,,,,,,,,,,,,
id_209,76,2016,2016-May,3.72,0.42,NA,NA,NA,NA,NA,NA,NA,NA,-17.50094125,-149.7627215,525.28,158.19,2348.37,802.45,2626.16,Vai'are,SE,Fringing reef,Teavaro,,,,,,,,,,,,,
id_210,76,2016,2016-January,3.22,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.50094125,-149.7627215,525.28,158.19,2348.37,802.45,2626.16,Vai'are,SE,Fringing reef,Teavaro,,,,,,,,,,,,,
id_211,77,2016,2016-July,4.47,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.50258469,-149.7597522,161.37,474.23,2201.84,729.57,2627.04,Vai'are,SE,Reef crest,Teavaro,,,,,,,,,,,,,
id_212,77,2016,2016-May,2.86,0.46,NA,NA,NA,NA,NA,NA,NA,NA,-17.50258469,-149.7597522,161.37,474.23,2201.84,729.57,2627.04,Vai'are,SE,Reef crest,Teavaro,,,,,,,,,,,,,
id_213,77,2016,2016-January,2.49,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.50258469,-149.7597522,161.37,474.23,2201.84,729.57,2627.04,Vai'are,SE,Reef crest,Teavaro,,,,,,,,,,,,,
id_214,78,2016,2016-July,4.38,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.50024941,-149.7576461,182.54,306.48,2514.66,1067.77,3010.98,Vai'are,SE,Reef crest,Teavaro,,,,,,,,,,,,,
id_215,78,2016,2016-May,3.15,0.41,NA,NA,NA,NA,NA,NA,NA,NA,-17.50024941,-149.7576461,182.54,306.48,2514.66,1067.77,3010.98,Vai'are,SE,Reef crest,Teavaro,,,,,,,,,,,,,
id_216,78,2016,2016-January,2.55,0.41,NA,NA,NA,NA,NA,NA,NA,NA,-17.50024941,-149.7576461,182.54,306.48,2514.66,1067.77,3010.98,Vai'are,SE,Reef crest,Teavaro,,,,,,,,,,,,,
id_217,79,2016,2016-July,4.55,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.60410798,-149.8210349,147.06,1207.06,2393.47,1354.72,1745.92,Ma'atea,SW,Reef crest,Maatea,,,,,,,,,,,,,
id_218,79,2016,2016-January,2.81,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.60410798,-149.8210349,147.06,1207.06,2393.47,1354.72,1745.92,Ma'atea,SW,Reef crest,Maatea,,,,,,,,,,,,,
id_219,80,2016,2016-July,3.93,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,,,,,,,,,,,,,
id_220,80,2016,2016-July,3.93,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,,,,,,,,,,,,,
id_221,80,2016,2016-May,3.36,0.59,NA,NA,NA,NA,NA,NA,NA,NA,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,,,,,,,,,,,,,
id_222,80,2016,2016-May,3.36,0.59,NA,NA,NA,NA,NA,NA,NA,NA,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,,,,,,,,,,,,,
id_223,80,2016,2016-January,2.3,0.42,NA,NA,NA,NA,NA,NA,NA,NA,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,,,,,,,,,,,,,
id_224,80,2016,2016-January,2.3,0.42,NA,NA,NA,NA,NA,NA,NA,NA,-17.56380737,-149.8743451,1085.84,305.48,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,,,,,,,,,,,,,
id_225,81,2016,2016-July,4.32,0.5,NA,NA,NA,NA,NA,NA,NA,NA,-17.56509583,-149.8775593,746.14,643.14,704.84,342.42,3250.62,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,,,,,,,,,,,,,
id_226,81,2016,2016-May,3.23,0.59,NA,NA,NA,NA,NA,NA,NA,NA,-17.56509583,-149.8775593,746.14,643.14,704.84,342.42,3250.62,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,,,,,,,,,,,,,
id_227,81,2016,2016-January,2.61,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.56509583,-149.8775593,746.14,643.14,704.84,342.42,3250.62,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,,,,,,,,,,,,,
id_228,82,2016,2016-July,4.53,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.56890935,-149.8785377,340.13,892.84,260.19,65.75,3116.7,Vai'anae/Atiha,SW,Reef pass,Haapiti,,,,,,,,,,,,,
