Site,Jan2016,May2016,July2016,July2019,Aug2020,May2021,Latitude,Longitude,Distsance.to.crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,UniqueID,CobleA,CobleB,CobleC,CobleM,CobleT,Fpeak,Stedmon_D,Optical_Brighteners,dieselBandII,Petroleum,Lignin,BIX,HIX,FI,M_to_C,JP5_empirical,JP5_normalized,Diesel_Chen,sample.x,run_name,project,run_order,sample.y,group,Samplepath,Blank1,Blank2,abs,Sample_ID.x,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Notes,Sample_ID.y,Date,Weight_ug,Percent_C,Percent_H,Percent_N,C_to_N_ratio
32,Yes,Yes,Yes,,Yes,Yes,-17.59291001,-149.7998923,576.01,609.09,2294.73,76.72,609.09,Ma'atea,SE,Mid lagoon,Maatea,32_run6_13,0.00870779859930805,0.0435632953767556,0.0094823988436709,0.0100926074560019,0,0.0372388709060921,0.00433813852235035,0.00780383787922325,0.00297098059459738,0.00933098592860256,0,0.694846879743094,0.882300652340915,2.00049133144303,0.939539052223014,0.82659764458099,0.0716294521152844,3.56936213882915,Group002Sample0006,aroundtheisland_run6,ati,13,aroundtheisland_run6/Group002Sample0006,Group002,aroundtheisland_run6/Group002Sample0006SEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0006ABS.dat,32,0.12,0.69,0.49,1.37,"",32,4/18/2022,2232,27.78722695,3.853841406,0.457414955,60.75
33,Yes,Yes,Yes,Yes,Yes,,-17.58718274,-149.7909091,146.28,1040.07,1288.52,426.5,1040.07,Ma'atea,SE,Reef crest,Maatea,33_run6_14,0.0112323575784907,0.137186942010779,0.0119686563436398,0.0127924673605987,0.0502621520822457,0.013906564066674,0.0059591952287222,0.00937408696570833,0.00440421811309547,0.0146908563060239,0.00113110568125652,1.00830836067351,0.48986549832356,1.79967883512507,0.93560186680669,4.13556054096737,0.221634087676582,8.90463127908374,Group002Sample0007,aroundtheisland_run6,ati,14,aroundtheisland_run6/Group002Sample0007,Group002,aroundtheisland_run6/Group002Sample0007SEM.dat,aroundtheisland_run6/Group002Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group002Sample0007ABS.dat,33,0.1,0.68,0.55,2.49,"",33,4/17/2022,2229,29.20578163,4.10447382,0.587218702,49.74
34,Yes,Yes,Yes,,Yes,Yes,-17.58067293,-149.7936002,715.64,462.98,815.17,115.53,697,Ma'atea,SE,Mid lagoon,Maatea,34_run6_15,0.013394176966994,0.0667425195308402,0.0126366627944516,0.0249801052134407,0.0187743608916958,0.0296836742736805,0.00594259927731257,0.00924293012656588,0.00431072194283179,0.0130299846467919,0,0.721371867201309,0.761431117160091,2.24955263923346,0.505869078071469,2.23524692796266,0.116524314814904,6.58809264746949,Group003Sample0001,aroundtheisland_run6,ati,15,aroundtheisland_run6/Group003Sample0001,Group003,aroundtheisland_run6/Group003Sample0001SEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0001ABS.dat,34,0.09,0.67,0.55,2.43,"",34,4/17/2022,2848,27.55153706,3.799363519,0.481971695,57.16
35,Yes,Yes,Yes,Yes,Yes,Yes,-17.58383224,-149.7985487,1040.17,157.41,1436.85,60.1,157.41,Ma'atea,SE,Fringing reef,Maatea,35_run6_16,0.0852243919204554,0.478975878957142,0.0731542432975549,0.107485613986083,0.524222574552643,0.199797830313089,0.0393526964269477,0.0587090241879203,0.0284329782567894,0.0909463721959908,0.230548654634921,0.928126122650743,0.273861140709157,1.85523285634117,0.680595668430818,32.7254675007187,0.223282413888137,76.9433370853372,Group003Sample0002,aroundtheisland_run6,ati,16,aroundtheisland_run6/Group003Sample0002,Group003,aroundtheisland_run6/Group003Sample0002SEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0002ABS.dat,35,0.16,0.75,0.48,2.5,"",35,4/17/2022,2189,26.63351747,3.623056178,0.697395179,38.19
36,Yes,Yes,Yes,,Yes,Yes,-17.57943392,-149.7968348,1060.36,100.49,997.76,7.85,464.16,Ma'atea,SE,Fringing reef,Maatea,36_run6_17,0.0233077057325761,0.0581877986345071,0.0249330335440407,0.0246597346396118,0.0308483657853469,0.0410701170260475,0.0123053755371916,0.0195636755001364,0.00888481877558297,0.0255428372026725,0,0.745641130598134,1.22051487088227,1.83085332973629,1.01108279989315,2.30581508094425,0.0808680007130114,7.79539333500515,Group003Sample0003,aroundtheisland_run6,ati,17,aroundtheisland_run6/Group003Sample0003,Group003,aroundtheisland_run6/Group003Sample0003SEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0003ABS.dat,36,0.17,1.36,1.33,2.82,"",36,4/17/2022,2275,25.21047744,3.400487236,0.58644823,42.99
37,Yes,Yes,Yes,Yes,Yes,Yes,-17.57349375,-149.7942877,855.19,245.76,723.21,10.42,1146.81,Ma'atea,SE,Fringing reef,Maatea,37_run6_18,0.0234958580658359,0.100881835020114,0.0253405397516417,0.0263944149400818,0.0584924292292941,0.0202138889639401,0.0111371460343739,0.0206350598261425,0.00757205469633038,0.0232534117248398,0,0.883455322386731,0.891052492481752,2.05779245313832,0.960072038314453,3.97734551212062,0.131727116768152,10.5706833927521,Group003Sample0004,aroundtheisland_run6,ati,18,aroundtheisland_run6/Group003Sample0004,Group003,aroundtheisland_run6/Group003Sample0004SEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0004ABS.dat,37,0.1,0.81,0.64,1.36,"",37,4/17/2022,2028,26.00300168,3.585353292,0.57564029,45.17
38,Yes,Yes,Yes,,Yes,Yes,-17.56786983,-149.7925031,743.42,71.41,789.05,16.36,1531.14,Afareaitu,SE,Fringing reef,Haumi,38_run6_19,0.0142938337447326,0.177855333006382,0.0126168506863263,0.0349649569573509,0.0336366528421417,0.0741760927355233,0.00510024046811998,0.0109009213567919,0.00469140284876997,0.0100683070996707,0,0.542523262277967,0.331368011013901,2.97533877042242,0.360842734676204,4.68527899495566,0.184588972857547,11.4713425747728,Group003Sample0005,aroundtheisland_run6,ati,19,aroundtheisland_run6/Group003Sample0005,Group003,aroundtheisland_run6/Group003Sample0005SEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0005ABS.dat,38,0.12,0.78,0.99,2.82,"",38,4/17/2022,2490,27.60458882,3.816285176,0.623395646,44.28
39,Yes,,Yes,,Yes,Yes,-17.57239278,-149.7883265,212.17,531.66,144.03,6.98,1634.15,Ma'atea,SE,Reef pass,Haumi,39_run6_20,0.011377498198821,0.118271867967784,0.0126313678794728,0.0119473009820554,0.0496615335933704,0.0285567489236116,0.00591398819194952,0.00947983780844507,0.00450314407910359,0.0130634933614389,0,0.811956446928985,0.653627426518081,1.94878745631998,1.05725702386211,3.82735356602543,0.212422247412076,8.29628648237176,Group003Sample0006,aroundtheisland_run6,ati,20,aroundtheisland_run6/Group003Sample0006,Group003,aroundtheisland_run6/Group003Sample0006SEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0006ABS.dat,39,0.1,0.72,1.01,2.73,"",39,4/17/2022,2854,27.53710238,3.665472972,0.552877459,49.81
4,Yes,Yes,Yes,Yes,Yes,Yes,-17.58473849,-149.8584346,968.86,664.71,1788.31,203.81,664.71,Vai'anae/Atiha,SW,Fringing reef,Vaianae,4_run1_5,0.0116294779542852,0.0328272622487371,0.0116681346216606,0.0168435916618393,0.0347470869915676,0.00199671470051033,0.00587921165467112,0.00961946614026375,0.00392322686002481,0.0119602595963682,0.017141552471871,0.923659540151677,0.924956597558082,1.82120938163631,0.692734355944747,1.98333555428472,0.117339514671342,5.6819298875188,Group001Sample0005,aroundtheisland_run1,ati,5,aroundtheisland_run1/Group001Sample0005,Group001,aroundtheisland_run1/Group001Sample0005SEM.dat,aroundtheisland_run1/Group001Sample0001BEM.dat,aroundtheisland_run1/Group002Sample0001BEM.dat,aroundtheisland_run1/Group001Sample0005ABS.dat,4,0.2,0.82,3.18,4.43,"",4,4/12/2022,2543,29.47237332,4.22408793,0.529295376,55.68
40,Yes,Yes,Yes,,Yes,Yes,-17.57566885,-149.7885266,247.25,762.66,47.99,10.44,1360.37,Ma'atea,SE,Reef pass,Maatea,40_run6_21,0.0156104777778364,0.0465052999452218,0.0161865342155142,0.0251451588480661,0,0.0227620415101321,0.00691258041853357,0.0131450615894527,0.00509043640908853,0.0155572555406641,0,0.909716490490188,1.86764665055813,2.03703579746201,0.643723681099714,0.872606330186178,0.0464201048691823,4.69251391438658,Group003Sample0007,aroundtheisland_run6,ati,21,aroundtheisland_run6/Group003Sample0007,Group003,aroundtheisland_run6/Group003Sample0007SEM.dat,aroundtheisland_run6/Group003Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group003Sample0007ABS.dat,40,0.13,0.71,0.62,1.62,"",40,4/17/2022,2417,26.02487855,3.526774178,0.605070448,43.01
41,Yes,Yes,Yes,,Yes,Yes,-17.57019438,-149.7873946,158.87,560.67,286.59,186.46,1577.78,Afareaitu,SE,Reef crest,Haumi,41_run6_22,0.0155348974301197,0.0460513090567,0.0172936162913663,0.0190288149853972,0.0128836191380392,0.0558942091638553,0.00726825983548037,0.0129292765951917,0.00533161767355505,0.0184211067558765,0.0164369657953697,0.766404456924691,0.898440544949476,2.0346072724946,0.908812046606029,1.44416689608385,0.0655481643317882,7.27403949471058,Group004Sample0001,aroundtheisland_run6,ati,22,aroundtheisland_run6/Group004Sample0001,Group004,aroundtheisland_run6/Group004Sample0001SEM.dat,aroundtheisland_run6/Group004Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group004Sample0001ABS.dat,41,0.12,0.72,0.51,2.44,"",41,4/17/2022,2336,28.72978088,3.981913296,0.604084355,47.56
42,,Yes,Yes,,Yes,Yes,-17.56927254,-149.7896573,410.72,323.84,447.09,50.95,1508.11,Afareaitu,SE,Mid lagoon,Haumi,42_run6_30,0.0287005118993544,0.187833784141863,0.0262562853529747,0.0363412178840242,0.130361985179778,0.0636049623170665,0.0120289939259012,0.022116616873936,0.00854527002233837,0.0286001854499543,0.0690961732553913,0.998381682973474,0.546014597091763,2.06401281538381,0.722493270224636,7.57711801818835,0.173306907063883,19.7337922848689,Group005Sample0002,aroundtheisland_run6,ati,30,aroundtheisland_run6/Group005Sample0002,Group005,aroundtheisland_run6/Group005Sample0002SEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0002ABS.dat,42,0.11,0.74,1.09,3.34,"",42,4/17/2022,2257,26.68852804,3.614238746,0.505866813,52.76
43,Yes,Yes,Yes,Yes,Yes,Yes,-17.56248479,-149.7830339,142.29,725.56,616.58,321.63,966.93,Afareaitu,SE,Reef crest,Haumi,43_run6_31,0.0115031133942625,0.090064974662158,0.0114024951104379,0.0168446525183677,0.12964900079473,0.0125295479857235,0.00560498256653057,0.00873785669735883,0.0037503759158631,0.014459829347571,0.0541758938041014,0.917842736064772,0.373429600776426,2.25491867123869,0.676920767466379,5.77183806960362,0.222242307625922,14.073488558112,Group005Sample0003,aroundtheisland_run6,ati,31,aroundtheisland_run6/Group005Sample0003,Group005,aroundtheisland_run6/Group005Sample0003SEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0003ABS.dat,43,0.66,0.42,0.49,1.47,"",43,4/16/2022,2452,29.67837919,4.207308752,0.507491777,58.48
44,Yes,Yes,Yes,,Yes,Yes,-17.56150126,-149.7854925,415.85,462.78,654.28,63.36,725.67,Afareaitu,SE,Mid lagoon,Haumi,44_run6_32,0.0779800843793583,0.419731614067266,0.0596178181646754,0.103521387369974,0.259063778187448,0.119762166815448,0.026805515417941,0.0468727724246076,0.0196338131954554,0.0600068585981166,0.114478767708922,0.970884759009728,0.722117119062817,2.0527359060198,0.575898562406314,15.7263914697068,0.162596686314043,40.5780239262078,Group005Sample0004,aroundtheisland_run6,ati,32,aroundtheisland_run6/Group005Sample0004,Group005,aroundtheisland_run6/Group005Sample0004SEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0004ABS.dat,44,0.1,0.61,0.31,2.06,"",44,4/16/2022,2151,27.58913779,3.753741978,0.4294077,64.25
45,Yes,Yes,Yes,,Yes,Yes,-17.56024699,-149.7891006,792.25,58.15,962.07,10.49,502.16,Afareaitu,SE,Fringing reef,Haumi,45_run6_33,0.060304196024118,0.285385016630824,0.0531059483768334,0.0845851291362706,0.456311295524453,0.122481560687607,0.0263810846742622,0.0431747098922195,0.0187428024206787,0.0597387072796891,0.167911059415324,1.16700297144394,0.358639690766102,2.0454804278075,0.627840247087372,21.9080511078802,0.218302826295909,49.582495164018,Group005Sample0005,aroundtheisland_run6,ati,33,aroundtheisland_run6/Group005Sample0005,Group005,aroundtheisland_run6/Group005Sample0005SEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0005ABS.dat,45,0.16,0.75,0.9,1.5,"",45,4/16/2022,2653,26.53232625,3.559049726,0.681804093,38.91
46,Yes,Yes,Yes,Yes,Yes,Yes,-17.55798848,-149.7809429,270.05,828.24,81.8,20.75,889.08,Afareaitu,SE,Reef pass,Haumi,46_run6_34,0.0116528379120389,0.0570117970261129,0.0124529384569475,0.0170849125071549,0.0371116118148664,0.0400664463895379,0.00533323504923365,0.00957222547688308,0.00327665081762921,0.012398036367512,0.026808505207017,0.862252504615692,0.641384230818083,1.92504079203389,0.728885117306422,2.10013936416082,0.111203568729056,7.60821619774461,Group005Sample0006,aroundtheisland_run6,ati,34,aroundtheisland_run6/Group005Sample0006,Group005,aroundtheisland_run6/Group005Sample0006SEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0006ABS.dat,46,0.16,0.76,0.54,1.04,"",46,4/16/2022,2029,27.13201426,3.654275751,0.638582581,42.49
47,Yes,Yes,Yes,Yes,Yes,Yes,-17.59313297,-149.8546619,185.33,905.3,841.61,182.05,905.3,Vai'anae/Atiha,SW,Reef crest,Vaianae,47_run2_10,0.0194513927218957,0.105006067245642,0.0216209309937346,0.0263083301353803,0.0476719800825161,0.0312542257387069,0.0100206257344902,0.0179140913171304,0.00727098237802913,0.0198321120493215,0,0.902093131705331,0.818993431198304,2.0623665857919,0.821828328992195,3.79434568340697,0.139450619130406,9.49187623279239,Group002Sample0003,aroundtheisland_run2,ati,10,aroundtheisland_run2/Group002Sample0003,Group002,aroundtheisland_run2/Group002Sample0003SEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group003Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0003ABS.dat,47,0.13,0.68,0.31,1.14,"",47,4/12/2022,2184,30.65351859,4.389005468,0.528649245,57.98
48,Yes,Yes,Yes,,,Yes,-17.59491873,-149.8171821,128.75,346.82,2717.7,427.58,784.59,Ma'atea,SW,Fringing reef,Maatea,48_run6_35,0.0101918136296764,0.0371477662321988,0.0100819110345679,0.0148634488182832,0.0327476487129442,0.00655751050850655,0.00488242630360237,0.00825534375038685,0.00352466538054184,0.0123060847421633,0.0354976063470558,0.999906752643634,0.867811038484514,2.14442391949234,0.67830226738268,1.82163906714441,0.108804641929739,6.09607608587129,Group005Sample0007,aroundtheisland_run6,ati,35,aroundtheisland_run6/Group005Sample0007,Group005,aroundtheisland_run6/Group005Sample0007SEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group005Sample0007ABS.dat,48,0.13,0.72,0.66,2.45,"",48,4/17/2022,2416,27.29709711,3.639467665,0.621250388,43.94
49,,,Yes,,,,-17.57717782,-149.8610173,1231.63,91.75,1836.86,222.89,1030.01,Vai'anae/Atiha,SW,Fringing reef,Vaianae,49_run2_11,0.0198603374846068,0.0744784393388791,0.0206110067929476,0.0237055701063382,0.00247882947836743,0.035946723636473,0.0124208102636604,0.017965581190062,0.00849873568851421,0.0238733197299536,0,0.850459393403055,2.22438971781924,1.77510212175441,0.869458388914124,1.75405792534223,0.0675355413154019,6.51665262196681,Group002Sample0004,aroundtheisland_run2,ati,11,aroundtheisland_run2/Group002Sample0004,Group002,aroundtheisland_run2/Group002Sample0004SEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group003Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0004ABS.dat,49,0.15,1.91,0.19,1.06,"",49,4/12/2022,2657,28.37814653,3.837237007,0.569728827,49.81
5,Yes,,Yes,,,Yes,-17.58509698,-149.8672942,205.62,1171.22,1732.15,450.97,1610.76,Vai'anae/Atiha,SW,Reef crest,Vaianae,5_run1_6,0.0106970724167271,0.0440716884486601,0.0105921981234412,0.0156631330324196,0.0625025833800171,0.0253172914164615,0.00562036656532628,0.0091998497308758,0.00404928079831369,0.0120571291051269,0.0461537727938312,0.874717908220594,0.523365673882324,1.9613578065999,0.676250281569936,3.02567542056286,0.16225645205504,8.34060971757221,Group001Sample0006,aroundtheisland_run1,ati,6,aroundtheisland_run1/Group001Sample0006,Group001,aroundtheisland_run1/Group001Sample0006SEM.dat,aroundtheisland_run1/Group001Sample0001BEM.dat,aroundtheisland_run1/Group002Sample0001BEM.dat,aroundtheisland_run1/Group001Sample0006ABS.dat,5,0.14,0.69,0.63,1.66,"",5,4/12/2022,2405,27.94721006,3.918267176,0.618298325,45.2
50,Yes,Yes,Yes,Yes,Yes,Yes,-17.60194159,-149.8021502,211.9,1257.27,3234.36,669.18,1257.27,Ma'atea,SW,Reef crest,Maatea,50_run2_12,0.00770399540717363,0.0633642030970234,0.00872695215246955,0.0124010407298077,0,0.0217714443449042,0.00392897672920822,0.0072312881055514,0.00295624112757904,0.00796166788539244,0,0.617918371294914,1.22057607800518,2.04298391062241,0.703727400192553,0.993970275041039,0.0933782292490124,3.19287617410783,Group002Sample0005,aroundtheisland_run2,ati,12,aroundtheisland_run2/Group002Sample0005,Group002,aroundtheisland_run2/Group002Sample0005SEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group003Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0005ABS.dat,50,0.1,0.68,0.57,1.54,"",50,4/13/2022,2629,31.99834542,4.525161257,0.621190033,51.51
51,Yes,Yes,Yes,,Yes,Yes,-17.55479179,-149.7891155,1180.53,76.43,1010.89,36.81,76.43,Afareaitu,SE,Bay,Haumi,51_run6_36,0.0161597466188576,0.167109451126429,0.016314417644293,0.0208635441973318,0.0414467645948403,0.068664737986285,0.00744616790812481,0.0133063801362347,0.00515421289017148,0.0180527863206051,0.0166869758644848,0.823803770329652,0.499869356008274,1.92866646006725,0.781958112676724,3.84283124535891,0.146876142014153,11.811439287845,Group006Sample0001,aroundtheisland_run6,ati,36,aroundtheisland_run6/Group006Sample0001,Group006,aroundtheisland_run6/Group006Sample0001SEM.dat,aroundtheisland_run6/Group005Sample0001BEM.dat,aroundtheisland_run6/Group001Sample0001BEM.dat,aroundtheisland_run6/Group006Sample0001ABS.dat,51,0.11,1.6,0.56,2.02,"",51,4/16/2022,2505,27.43140191,3.7202383,0.646806177,42.41
52,Yes,Yes,Yes,,Yes,Yes,-17.54829758,-149.780663,826.05,158.27,703.99,21.58,158.27,Afareaitu,SE,Fringing reef,Farehau,52_run7_2,0.0094492500687787,0.0265436892603524,0.0110738090202833,0.0116093307902401,0.0204637770771769,0.0179847726902877,0.00491566970908012,0.00920758483916806,0.00298246405741378,0.0116371206179578,0.00389562935440371,0.897075453904142,1.05040359909011,1.57456857203473,0.953871435000633,1.35956656157625,0.0974853580824329,4.78954434807747,Group001Sample0002,aroundtheisland_run7,ati,2,aroundtheisland_run7/Group001Sample0002,Group001,aroundtheisland_run7/Group001Sample0002SEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group001Sample0002ABS.dat,52,0.15,0.73,0.86,1.76,"",52,4/16/2022,2899,27.57687787,3.76521351,0.603256537,45.71
53,Yes,Yes,Yes,,Yes,Yes,-17.54553717,-149.7782538,746.75,75.65,891.24,24,713.59,Afareaitu,SE,Fringing reef,Farehau,53_run7_3,0.0246504370079564,0.058356387444644,0.0255387350795976,0.0283968037722224,0.0459314172715484,0.00970346973155511,0.0125128078971056,0.0204887542430118,0.00888747135539958,0.0297171450223082,0.0356256480274717,0.776086422845002,1.13016865341986,1.74789601762465,0.899352451228313,2.63846913026834,0.0762697700134254,11.1911888451513,Group001Sample0003,aroundtheisland_run7,ati,3,aroundtheisland_run7/Group001Sample0003,Group001,aroundtheisland_run7/Group001Sample0003SEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group001Sample0003ABS.dat,53,0.11,2.27,0.95,1.74,"",53,4/16/2022,2742,26.79782649,3.644442341,0.604969673,44.3
54,Yes,Yes,,,Yes,Yes,-17.54048841,-149.773951,786.2,86.26,1524.43,12.37,1514.31,Afareaitu,SE,Fringing reef,Farehau,54_run7_4,0.015423365137711,0.091864400548233,0.0159964051254439,0.0204975900687365,0.0391763248198193,0.0599113091986276,0.0074930322249596,0.0127382383752883,0.00484184292230183,0.0191652927408887,0.0242198893510548,0.763780306212753,0.640762736166592,2.17778462681088,0.780404187604573,2.96526289292916,0.123130340246966,10.099416932941,Group001Sample0004,aroundtheisland_run7,ati,4,aroundtheisland_run7/Group001Sample0004,Group001,aroundtheisland_run7/Group001Sample0004SEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group001Sample0004ABS.dat,54,0.11,0.65,0.39,2.06,"",54,4/15/2022,2212,30.65839189,4.373761801,0.592961359,51.7
55,Yes,Yes,,,,Yes,-17.5438892,-149.7747479,591.07,58.68,1139.2,12.79,1142.44,Afareaitu,SE,Fringing reef,Farehau,55_run7_5,0.011851634463749,0.0462269653450749,0.0117388257740923,0.0173196992737657,0.0314533758734404,0.0328431481511967,0.00499912808343375,0.00868872489136865,0.00330478005526509,0.0139586938413828,0.013222023179755,0.879109715348151,0.54865165965463,1.91342704107712,0.677773071491672,2.07762358799848,0.112378450275847,7.82590321951004,Group001Sample0005,aroundtheisland_run7,ati,5,aroundtheisland_run7/Group001Sample0005,Group001,aroundtheisland_run7/Group001Sample0005SEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group001Sample0005ABS.dat,55,0.11,0.42,0.36,1.63,"",55,4/16/2022,2105,26.36935725,3.710946693,0.555905071,47.44
56,Yes,Yes,Yes,,Yes,Yes,-17.54065563,-149.7703816,502.09,380.81,1612.56,278.65,1731.75,Afareaitu,SE,Mid lagoon,Farehau,56_run7_6,0.0107698667212126,0.0362361251750643,0.0104647369152853,0.0173294278229015,0.0242212534520806,0.0200056095568973,0.00466971048749902,0.00838325070232026,0.00338078022507824,0.0124684576210377,0.020460756706898,0.757217815181299,0.707133376962845,2.2514296153907,0.603870884961118,1.60095501358521,0.0966752137628246,6.29075235324289,Group001Sample0006,aroundtheisland_run7,ati,6,aroundtheisland_run7/Group001Sample0006,Group001,aroundtheisland_run7/Group001Sample0006SEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group001Sample0006ABS.dat,56,0.1,0.68,0.76,1.89,"",56,4/15/2022,2309,30.1853499,4.339977988,0.534636548,56.46
57,Yes,Yes,Yes,,Yes,Yes,-17.54170898,-149.7665665,147.79,790.24,1828.6,855.71,2017.57,Afareaitu,SE,Reef crest,Farehau,57_run7_7,0.0290714131907091,0.224695153662415,0.0239459018160571,0.0450379559295933,0.157139406773108,0.0698721170256499,0.00932727963770559,0.0184237651931136,0.00690737789789916,0.0238651877693748,0.0763420824090713,0.892238416417332,0.353882206077208,2.40269565571097,0.531682695668763,10.0328396810416,0.217543113239888,24.6532758463606,Group001Sample0007,aroundtheisland_run7,ati,7,aroundtheisland_run7/Group001Sample0007,Group001,aroundtheisland_run7/Group001Sample0007SEM.dat,aroundtheisland_run7/Group005Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group001Sample0007ABS.dat,57,0.16,0.66,0.79,1.09,"",57,4/16/2022,2281,29.06984118,4.17746997,0.631399279,46.04
58,Yes,Yes,Yes,,Yes,Yes,-17.54808988,-149.7732428,175.48,520.22,734.88,332.01,1154.39,Afareaitu,SE,Reef crest,Farehau,58_run7_8,0.112247898252639,0.727882843427612,0.0850095149897577,0.161789932554819,0.793999121881636,0.245505546202923,0.0408452170078215,0.0667081830157567,0.0304996252763981,0.0943729759378336,0.37732919370358,1.07496880442829,0.225051056745507,2.09692925299713,0.52543142609293,48.8090639405023,0.248965176850538,112.880838671091,Group002Sample0001,aroundtheisland_run7,ati,8,aroundtheisland_run7/Group002Sample0001,Group002,aroundtheisland_run7/Group002Sample0001SEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0001ABS.dat,58,0.1,0.54,0.15,1.35,"",58,4/16/2022,2171,29.38077335,4.202468456,0.521235747,56.37
59,Yes,Yes,Yes,,Yes,Yes,-17.54354672,-149.7706065,302.74,441.53,1323.71,237.36,1552.66,Afareaitu,SE,Reef crest,Farehau,59_run7_9,0.0115283744192225,0.0414009920901204,0.0112848603279203,0.0167513668635769,0.0319503014463143,0.0432077269946077,0.00534097848082456,0.00958236181442154,0.00378550271331769,0.0131510442203166,0.0180201793179832,0.83205927840574,0.520792528549157,2.1653938661747,0.673668030783648,2.02409085504836,0.106046744962766,8.04276195944744,Group002Sample0002,aroundtheisland_run7,ati,9,aroundtheisland_run7/Group002Sample0002,Group002,aroundtheisland_run7/Group002Sample0002SEM.dat,aroundtheisland_run7/Group002Sample0001BEM.dat,aroundtheisland_run7/Group003Sample0001BEM.dat,aroundtheisland_run7/Group002Sample0002ABS.dat,59,0.13,0.7,0.67,1.55,"",59,4/15/2022,2423,29.16866376,4.166544741,0.557246345,52.34
